Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784286091,100,,Aggregated,65.500000,0.000000,6,7,8,9,11,13,21,35,280,320,330,28794,0,6,8.061354616884442,0.7823749911040068,325.2998749958351,69.86396471487116
1784286092,100,,Aggregated,65.800000,0.000000,6,7,8,9,11,13,21,35,280,320,330,28857,0,6,8.05966475488502,0.7823749911040068,325.2998749958351,69.86353397789098
1784286093,100,,Aggregated,65.700000,0.000000,6,7,8,9,11,13,20,35,280,320,330,28937,0,6,8.051402181312746,0.7823749911040068,325.2998749958351,69.8578290769603
1784286094,100,,Aggregated,66.200000,0.000000,6,7,8,9,11,13,20,35,280,320,330,28998,0,6,8.050065282108902,0.7823749911040068,325.2998749958351,69.85364507897097
1784286095,100,,Aggregated,66.700000,0.000000,6,7,8,9,11,13,20,35,280,320,330,29066,0,6,8.045388677374689,0.7823749911040068,325.2998749958351,69.84855157228377
1784286096,100,,Aggregated,66.000000,0.000000,6,7,8,9,11,13,20,35,280,320,330,29130,0,6,8.042787748978496,0.7823749911040068,325.2998749958351,69.84390662547202
1784286097,100,,Aggregated,66.700000,0.000000,6,7,8,9,11,13,20,35,280,320,330,29202,0,6,8.040909020058201,0.7823749911040068,325.2998749958351,69.84059311006095
1784286098,100,,Aggregated,66.100000,0.000000,6,7,8,9,11,13,20,35,280,320,330,29268,0,6,8.039607007919415,0.7823749911040068,325.2998749958351,69.83900505671724
1784286099,100,,Aggregated,65.700000,0.000000,6,7,8,9,11,13,20,35,280,320,330,29333,0,6,8.038789974629195,0.7823749911040068,325.2998749958351,69.84021409334197
1784286100,100,,Aggregated,66.600000,0.000000,6,7,8,9,11,13,20,35,280,320,330,29396,0,6,8.033393906818036,0.7823749911040068,325.2998749958351,69.83698462375834
1784286101,100,,Aggregated,66.000000,0.000000,6,7,8,9,11,13,20,35,280,320,330,29467,0,6,8.028863049917295,0.7823749911040068,325.2998749958351,69.83720772389452
1784286102,100,,Aggregated,66.200000,0.000000,6,7,8,9,11,13,20,35,280,320,330,29525,0,6,8.02780694007983,0.7823749911040068,325.2998749958351,69.83292125317527
1784286103,100,,Aggregated,66.100000,0.000000,6,7,8,9,11,13,20,35,280,320,330,29601,0,6,8.022218610108753,0.7823749911040068,325.2998749958351,69.82642478294652
1784286104,100,,Aggregated,66.400000,0.000000,6,7,8,9,11,13,20,35,280,320,330,29670,0,6,8.02266539702876,0.7823749911040068,325.2998749958351,69.82227839568588
1784286105,100,,Aggregated,66.100000,0.000000,6,7,8,9,11,13,20,35,280,320,330,29730,0,6,8.017644784823844,0.7823749911040068,325.2998749958351,69.81749075008409
1784286106,100,,Aggregated,66.700000,0.000000,6,7,8,9,11,13,20,35,280,320,330,29797,0,6,8.014410213073807,0.7823749911040068,325.2998749958351,69.81535053864484
1784286107,100,,Aggregated,66.800000,0.000000,6,7,8,9,11,13,20,35,280,320,330,29865,0,6,8.01263120831299,0.7823749911040068,325.2998749958351,69.81469948099782
1784286108,100,,Aggregated,66.300000,0.000000,6,7,8,9,11,13,20,34,280,320,330,29930,0,6,8.008667060419558,0.7823749911040068,325.2998749958351,69.80892081523555
1784286109,100,,Aggregated,66.500000,0.000000,6,7,8,9,11,13,20,35,280,320,330,29997,0,6,8.006532358617047,0.7823749911040068,325.2998749958351,69.80681401473481
1784286110,100,,Aggregated,66.200000,0.000000,6,7,8,9,11,13,20,34,280,320,330,30062,0,6,8.003780736457275,0.7823749911040068,325.2998749958351,69.80177632892023
1784286111,100,,Aggregated,67.100000,0.000000,6,7,8,9,11,13,20,34,280,320,330,30135,0,6,8.001862006918753,0.7823749911040068,325.2998749958351,69.80152646424423
1784286112,100,,Aggregated,65.800000,0.000000,6,7,8,9,11,13,20,34,280,320,330,30197,0,6,7.99912414032535,0.7823749911040068,325.2998749958351,69.79839056859953
